Unnamed: 0,חדרים,"מ""ר",סכום,גוש,חלקה,נכס,שנה
1403,6.0,152.6,2192000,5389,91,61,2012
1408,5.0,112.98,2300000,3936,6,3,2021
1409,5.0,112.98,1835000,3936,6,3,2015
1413,5.0,114.45,2800000,2717,35,56,2021
1414,5.0,114.45,2260000,2717,35,56,2014
1415,5.0,114.45,1323000,2717,35,56,2008
1416,5.0,120.14,2200000,3930,412,50,2021
1417,5.0,120.14,1210000,3930,412,50,2009
1421,5.0,111.0,2030000,3936,75,2,2021
1422,5.0,111.0,821000,3936,75,2,2002
1423,5.0,111.0,777000,3936,75,2,2000
1424,5.0,140.5,2680000,6286,312,16,2021
1425,5.0,140.5,1654000,6286,312,16,2011
1427,5.0,111.0,3025000,5096,7,45,2021
1428,5.0,111.0,1878000,5096,7,45,2002
1429,5.0,114.28,2550000,3939,539,21,2021
1430,5.0,114.28,2500000,3939,539,21,2019
1431,5.0,114.28,1295000,3939,539,21,2008
1435,5.0,182.09,2800000,3930,572,79,2021
1436,5.0,182.09,868000,3930,572,79,1998
1437,5.0,127.1,2480000,6287,221,28,2021
1438,5.0,127.1,1018000,6287,221,28,2004
1439,5.0,105.0,1830000,7281,56,19,2021
1440,5.0,105.0,1025000,7281,56,19,2015
1449,5.0,121.71,2460000,5116,24,59,2021
1450,5.0,121.71,1120000,5116,24,59,2007
1451,5.0,121.71,1233000,5116,24,59,2002
1455,5.0,125.2,1965000,6287,219,46,2021
1456,5.0,125.2,905000,6287,219,46,2005
1460,5.0,122.2,2585000,3929,966,7,2021
1461,5.0,122.2,1836000,3929,966,7,2015
1469,5.0,175.0,4150000,5383,28,2,2021
1470,5.0,175.0,1470000,5383,28,2,2003
1471,5.0,127.15,2490000,5039,38,41,2021
1472,5.0,127.15,1800000,5039,38,41,2019
1473,5.0,127.15,1736000,5039,38,41,2017
1474,5.0,127.15,996000,5039,38,41,1999
1475,5.0,131.2,2670000,3945,835,42,2021
1476,5.0,131.2,1235000,3945,835,42,2008
1477,5.0,131.2,1194000,3945,835,42,2006
1478,5.0,123.21,2860000,4746,32,135,2021
1479,5.0,123.21,1920000,4746,32,135,2009
1488,5.0,112.0,2300000,5116,52,9,2021
1489,5.0,112.0,1395000,5116,52,9,2003
1490,5.0,105.15,2500000,5183,7,17,2021
1491,5.0,105.15,1585000,5183,7,17,2012
1492,5.0,105.15,1047000,5183,7,17,2004
1493,7.0,183.08,2700000,6288,75,18,2021
1494,7.0,183.08,1344000,6288,75,18,2009
1501,5.0,138.54,2980000,3927,364,3,2021
1502,5.0,138.54,1230000,3927,364,3,2007
1507,5.0,217.3,2270000,3929,820,47,2021
1508,5.0,217.3,1530000,3929,820,47,2011
1509,5.0,217.3,865000,3929,820,47,1999
1516,5.0,120.0,2800000,7373,73,15,2021
1517,5.0,120.0,1717777,7373,73,15,2010
1527,5.0,122.0,2290000,5748,4,1,2021
1528,5.0,122.0,1365000,5748,4,1,2010
1529,5.0,122.0,1845000,5748,4,1,2009
1534,8.0,189.0,3000000,3945,584,3,2021
1535,8.0,189.0,1480000,3945,584,3,2013
1536,8.0,189.0,949000,3945,584,3,1998
1541,5.0,115.45,1870000,3930,360,3,2021
1542,5.0,115.45,729000,3930,360,3,2007
1546,5.0,133.73,3125000,6286,398,1,2021
1547,5.0,133.73,2250000,6286,398,1,2016
1548,5.0,133.73,1830000,6286,398,1,2012
1550,5.0,126.29,3050000,6288,63,14,2021
1551,5.0,126.29,2060000,6288,63,14,2012
1552,5.0,118.54,2280000,3926,1172,6,2021
1553,5.0,118.54,1650000,3926,1172,6,2013
1554,6.0,95.0,3200000,3926,621,19,2021
1555,6.0,95.0,1450000,3926,621,19,2014
1556,6.0,95.0,1400000,3926,621,19,2014
1557,6.0,95.0,2370000,3926,621,19,2014
1558,6.0,95.0,1480000,3926,621,19,2014
1559,6.0,95.0,1480000,3926,621,19,2014
1560,6.0,95.0,2275000,3926,621,19,2014
1569,5.0,118.15,2180000,3932,168,6,2021
1570,5.0,118.15,1205000,3932,168,6,2009
1574,5.0,142.2,2935000,3946,410,18,2021
1575,5.0,142.2,1911000,3946,410,18,2012
1577,5.0,117.0,2840000,7375,28,34,2021
1578,5.0,117.0,1795000,7375,28,34,2013
1583,5.0,111.0,3000000,5096,7,48,2021
1584,5.0,111.0,2250000,5096,7,48,2012
1585,5.0,111.0,1245000,5096,7,48,2002
1587,5.0,141.3,2690000,5039,49,52,2021
1588,5.0,141.3,1840000,5039,49,52,2010
1598,5.0,132.4,3550000,5116,86,26,2021
1599,5.0,132.4,3000000,5116,86,26,2017
1620,5.0,120.0,2440000,7373,73,1,2021
1621,5.0,120.0,1530000,7373,73,1,2010
1622,5.0,120.0,1700000,7373,73,1,2010
1623,5.0,139.8,2820000,6286,325,62,2021
1624,5.0,139.8,1636000,6286,325,62,2010
1625,6.0,182.0,3350000,3937,197,1,2021
1626,6.0,182.0,2500000,3937,197,1,2011
1627,5.0,122.9,2100000,6287,221,29,2021
1628,5.0,122.9,1580000,6287,221,29,2014
1634,5.0,125.05,2790000,3937,5,3,2021
1635,5.0,125.05,2173000,3937,5,3,2016
1636,5.0,125.05,1650000,3937,5,3,2011
1637,5.0,130.2,2565000,6286,329,12,2021
1638,5.0,130.2,1575000,6286,329,12,2012
1644,5.0,126.7,3050000,5036,157,24,2020
1645,5.0,126.7,2351000,5036,157,24,2014
1652,5.0,109.98,2370000,5114,41,20,2020
1653,5.0,109.98,1875000,5114,41,20,2015
1654,5.0,109.98,743000,5114,41,20,1998
1657,5.0,97.0,2530000,7375,24,4,2020
1658,5.0,97.0,1700000,7375,24,4,2012
1659,5.0,97.0,1500000,7375,24,4,2011
1664,5.0,125.25,2030000,6287,154,61,2020
1665,5.0,125.25,960000,6287,154,61,2002
1671,5.0,165.1,3330000,3925,729,1,2020
1672,5.0,165.1,1390000,3925,729,1,2002
1689,5.0,125.3,2580000,6286,392,13,2020
1690,5.0,125.3,1810000,6286,392,13,2013
1693,5.0,172.0,2610000,6286,392,9,2020
1694,5.0,172.0,1685000,6286,392,9,2012
1695,5.0,172.0,2500000,6286,392,9,2012
1696,7.0,154.4,3400000,4243,483,1,2020
1697,7.0,154.4,2565000,4243,483,1,2016
1705,6.0,123.25,2830000,7373,73,24,2020
1706,6.0,123.25,2278000,7373,73,24,2012
1709,5.0,111.61,2340000,6286,324,16,2020
1710,5.0,111.61,1420000,6286,324,16,2010
1711,6.0,160.0,3150000,3925,471,18,2020
1712,6.0,160.0,2640000,3925,471,18,2017
1713,6.0,160.0,1629000,3925,471,18,2014
1714,5.0,102.3,1850000,3930,587,5,2020
1715,5.0,102.3,1700000,3930,587,5,2015
1721,8.0,175.0,3650000,5383,42,2,2020
1722,8.0,175.0,2460000,5383,42,2,2010
1723,6.0,117.86,2050000,3945,534,8,2020
1724,6.0,117.86,2005000,3945,534,8,2018
1725,6.0,117.86,1765000,3945,534,8,2016
1727,5.0,139.53,3200000,3946,328,77,2020
1728,5.0,139.53,2498000,3946,328,77,2008
1732,6.0,224.5,3625000,4243,465,2,2020
1733,6.0,224.5,2900000,4243,465,2,2016
1754,5.0,113.0,1800000,7281,92,4,2020
1760,5.0,219.5,4500000,7375,65,2,2020
1761,5.0,219.5,3005000,7375,65,2,2015
1766,6.0,220.0,3950000,5029,32,2,2020
1767,6.0,220.0,2810000,5029,32,2,2016
1768,6.0,220.0,2268000,5029,32,2,2010
1773,5.0,112.44,1570000,3939,282,5,2020
1774,5.0,112.44,625000,3939,282,5,2001
1775,6.0,173.0,3150000,3925,663,1,2020
1776,6.0,173.0,1512000,3925,663,1,2007
1778,5.0,131.0,4315000,5096,3,149,2020
1779,5.0,131.0,1774080,5096,3,149,2002
1780,5.0,124.85,2535000,3926,675,16,2020
1781,5.0,124.85,1650000,3926,675,16,2013
1782,5.0,124.0,2370000,5036,34,31,2020
1783,5.0,124.0,900000,5036,34,31,2007
1786,5.0,173.8,2700000,2717,2,2,2020
1787,5.0,173.8,2000000,2717,2,2,2012
1788,5.0,101.15,2200000,3926,1198,5,2020
1789,5.0,101.15,1620000,3926,1198,5,2016
1793,5.0,121.4,2567000,2717,24,7,2020
1794,5.0,121.4,1750000,2717,24,7,2013
1795,5.0,218.4,4300000,5385,100,1,2020
1796,5.0,218.4,3450000,5385,100,1,2018
1798,5.0,119.14,1900000,3930,371,25,2020
1799,5.0,119.14,1920000,3930,371,25,2020
1800,5.0,119.14,1900000,3930,371,25,2017
1801,5.0,119.14,1170000,3930,371,25,2009
1808,5.0,129.0,2490000,3926,337,3,2020
1809,5.0,129.0,1034000,3926,337,3,2000
1810,5.0,122.63,2850000,7374,130,24,2020
1811,5.0,122.63,2440000,7374,130,24,2014
1812,5.0,122.63,1663000,7374,130,24,2009
1820,7.0,312.73,5300000,5095,82,2,2020
1821,7.0,312.73,5199000,5095,82,2,2014
1822,7.0,312.73,2500000,5095,82,2,2008
1823,5.0,104.0,3190000,5117,77,2,2020
1824,5.0,104.0,2875000,5117,77,2,2020
1825,5.0,104.0,1400000,5117,77,2,2010
1826,5.0,104.0,1400000,5117,77,2,2008
1841,5.0,118.0,1925000,5036,32,66,2020
1842,5.0,118.0,840000,5036,32,66,2002
1847,5.0,90.0,2550000,7375,24,15,2020
1848,5.0,90.0,1760000,7375,24,15,2012
1849,5.0,90.0,1450000,7375,24,15,2012
1863,6.0,138.3,2950000,4243,456,2,2020
1864,6.0,138.3,2300000,4243,456,2,2013
1874,5.0,115.53,2780000,3939,448,36,2020
1875,5.0,115.53,1810000,3939,448,36,2010
1876,5.0,115.53,906000,3939,448,36,2000
1882,5.0,154.9,2800000,5182,21,25,2020
1883,5.0,154.9,2695000,5182,21,25,2016
1889,5.0,166.62,3140000,4247,605,7,2020
1890,5.0,166.62,3080000,4247,605,7,2019
1907,5.0,164.08,3050000,3923,373,3,2020
1908,5.0,164.08,2400000,3923,373,3,2008
1910,6.0,122.0,3620000,3946,412,109,2020
1911,6.0,122.0,2500000,3946,412,109,2016
1912,6.0,122.0,3050000,3946,412,109,2015
1927,7.0,188.0,3270000,5389,75,5,2020
1928,7.0,188.0,1365000,5389,75,5,2000
1931,6.0,232.56,5650000,5119,67,5,2020
1932,6.0,232.56,4400000,5119,67,5,2012
1933,6.0,232.56,1386000,5119,67,5,2000
1937,5.0,108.64,2240000,5114,41,89,2020
1938,5.0,108.64,1054000,5114,41,89,2004
1939,5.0,110.0,2000000,5036,114,34,2020
1940,5.0,110.0,1010000,5036,114,34,2008
1941,7.0,209.17,3830000,3925,373,1,2020
1942,7.0,209.17,2290000,3925,373,1,2010
1948,5.0,130.6,3800000,3946,330,73,2020
1949,5.0,130.6,3450000,3946,330,73,2017
1950,5.0,130.6,2555000,3946,330,73,2010
1951,5.0,136.05,3300000,5748,13,63,2020
1952,5.0,136.05,2200000,5748,13,63,2014
1963,5.0,116.09,2700000,5116,33,12,2020
1964,5.0,116.09,1920000,5116,33,12,2014
1965,5.0,116.09,1300000,5116,33,12,2009
1966,5.0,116.09,950000,5116,33,12,2001
1967,5.0,116.09,919000,5116,33,12,2000
1977,5.5,105.94,2025000,3926,1213,5,2020
1978,5.5,105.94,1680000,3926,1213,5,2017
1982,5.0,97.0,2100000,3926,1214,11,2020
1983,5.0,97.0,1410000,3926,1214,11,2013
1985,5.0,113.95,2590000,5748,4,8,2020
1986,5.0,113.95,1620000,5748,4,8,2010
1987,5.0,99.6,1400000,3930,479,5,2020
1988,5.0,99.6,1190000,3930,479,5,2013
1989,5.0,99.6,975000,3930,479,5,2010
1995,5.0,117.45,3040000,3946,412,70,2020
1996,5.0,117.45,2440000,3946,412,70,2016
2001,5.0,136.0,3400000,2704,55,544,2020
2002,5.0,136.0,3019607,2704,55,544,2013
2006,5.0,122.0,4200000,3946,412,65,2020
2007,5.0,122.0,2400000,3946,412,65,2016
2010,6.0,150.36,1850000,3937,208,16,2020
2011,6.0,150.36,2350000,3937,208,16,2013
2016,5.0,125.53,1680000,3935,122,16,2020
2017,5.0,125.53,1690000,3935,122,16,2016
2018,5.0,125.53,613000,3935,122,16,1999
2023,5.0,117.07,2380000,5183,35,4,2020
2024,5.0,117.07,1710000,5183,35,4,2015
2025,5.0,117.07,792000,5183,35,4,1998
2030,5.0,226.6,3350000,3925,628,2,2020
2031,5.0,226.6,1540000,3925,628,2,2003
2044,5.0,112.0,3300000,7373,59,17,2020
2045,5.0,112.0,2360000,7373,59,17,2009
2046,5.0,112.0,1370000,7373,59,17,2009
2047,5.0,102.0,2525000,5116,94,10,2020
2048,5.0,102.0,2000000,5116,94,10,2015
2057,5.0,105.85,2135000,3933,136,11,2020
2058,5.0,105.85,1500000,3933,136,11,2015
2059,5.0,105.85,980000,3933,136,11,2008
2060,5.0,101.4,2600000,3945,879,8,2020
2061,5.0,101.4,1900000,3945,879,8,2010
2064,5.0,111.0,3150000,5096,7,56,2020
2065,5.0,111.0,2410000,5096,7,56,2015
2066,5.0,111.0,1351000,5096,7,56,2003
2067,5.0,121.71,2480000,5116,24,63,2020
2068,5.0,121.71,1143000,5116,24,63,2005
2069,5.0,100.5,1540000,3937,83,5,2020
2070,5.0,100.5,1250000,3937,83,5,2014
2076,5.0,155.4,3300000,5030,131,1,2020
2077,5.0,155.4,2460000,5030,131,1,2013
2094,5.0,97.0,1900000,5037,29,111,2020
2095,5.0,97.0,764000,5037,29,111,2001
2099,5.0,122.08,2750000,7375,21,23,2020
2100,5.0,122.08,2410000,7375,21,23,2016
2101,5.0,135.8,2610000,3930,443,11,2020
2102,5.0,135.8,1850000,3930,443,11,2016
2104,5.0,106.9,2725000,5038,3,13,2020
2105,5.0,106.9,1700000,5038,3,13,2010
2106,7.0,221.0,4030000,5385,64,3,2020
2107,7.0,221.0,3460000,5385,64,3,2016
2117,5.0,108.43,2740000,5115,25,34,2020
2118,5.0,108.43,1790000,5115,25,34,2013
2119,5.0,115.1,3180000,5115,45,2,2020
2120,5.0,115.1,2330000,5115,45,2,2015
2129,5.0,113.5,4100000,5748,5,51,2020
2130,5.0,113.5,3200000,5748,5,51,2016
2133,6.0,247.4,4500000,7375,64,2,2020
2134,6.0,247.4,2900000,7375,64,2,2014
2138,5.0,126.7,2675000,7375,28,19,2020
2139,5.0,126.7,1857000,7375,28,19,2013
2140,7.0,220.5,4100000,7375,143,3,2020
2141,7.0,220.5,3500000,7375,143,3,2017
2147,5.0,108.0,2060000,5036,96,44,2020
2148,5.0,108.0,365000,5036,96,44,2012
2152,7.0,203.81,2760000,4247,481,2,2020
2153,7.0,203.81,1300000,4247,481,2,2008
2157,5.5,159.9,3320000,5114,39,39,2020
2158,5.5,159.9,2650000,5114,39,39,2016
2165,6.0,195.2,4000000,5095,24,2,2020
2166,6.0,195.2,3125000,5095,24,2,2015
2167,6.0,195.2,3125000,5095,24,2,2013
2168,6.0,195.2,3125000,5095,24,2,2010
2169,6.0,195.2,1493000,5095,24,2,2001
2170,5.0,122.57,2500000,5387,64,35,2020
2171,5.0,122.57,1500000,5387,64,35,2012
2172,5.0,122.57,961000,5387,64,35,2005
2173,6.0,204.8,4150000,5097,46,1,2020
2174,6.0,204.8,2057000,5097,46,1,2008
2179,6.0,219.28,3780000,5435,33,2,2020
2180,6.0,219.28,2130000,5435,33,2,2008
2186,5.5,142.2,3015000,3946,410,11,2020
2187,5.5,142.2,1900000,3946,410,11,2011
2192,5.0,125.0,2530000,2717,23,13,2020
2193,5.0,125.0,2750000,2717,23,13,2019
2194,5.0,125.0,1300000,2717,23,13,2009
2201,5.0,122.48,2535000,6287,312,27,2020
2202,5.0,122.48,1780000,6287,312,27,2011
2203,6.0,137.85,2990000,4243,457,1,2020
2204,6.0,137.85,1073000,4243,457,1,2001
2205,5.0,127.0,2500000,3926,327,4,2020
2206,5.0,127.0,1950000,3926,327,4,2013
2208,5.0,106.3,1550000,3930,424,4,2020
2209,5.0,106.3,1280000,3930,424,4,2015
2210,5.0,118.5,2310000,5039,40,55,2020
2211,5.0,118.5,1700000,5039,40,55,2014
2212,5.0,118.5,1275000,5039,40,55,1998
2213,5.0,130.0,3300000,3946,412,105,2020
2214,5.0,130.0,3030000,3946,412,105,2017
2215,5.0,130.0,2895000,3946,412,105,2016
2219,6.0,192.0,3875000,5436,53,2,2020
2220,6.0,192.0,1724000,5436,53,2,2002
2221,5.0,123.0,2175000,6287,288,4,2020
2222,5.0,123.0,927000,6287,288,4,2006
2227,5.0,105.0,1457000,3928,831,66,2020
2228,5.0,105.0,1110000,3928,831,66,2009
2229,5.0,106.0,1580000,7281,21,4,2020
2230,5.0,106.0,1125000,7281,21,4,2015
2237,5.0,99.82,1820000,3939,296,18,2020
2238,5.0,99.82,747000,3939,296,18,2002
2240,5.0,157.14,3740000,5119,63,5,2020
2241,5.0,157.14,3730000,5119,63,5,2018
2242,5.0,94.0,1910000,5037,29,22,2020
2243,5.0,94.0,1480000,5037,29,22,2010
2254,5.0,117.64,2260000,3937,247,21,2020
2255,5.0,117.64,990000,3937,247,21,2002
2261,5.5,143.43,2325000,6823,177,89,2020
2262,5.5,143.43,2330000,6823,177,89,2017
2263,5.5,143.43,2170000,6823,177,89,2015
2264,5.5,143.43,1096000,6823,177,89,1998
2265,7.0,225.81,2810000,2717,2,37,2020
2266,7.0,225.81,2050000,2717,2,37,2013
2278,5.0,108.0,2900000,5096,4,27,2020
2279,5.0,108.0,2630000,5096,4,27,2016
2280,5.0,108.0,1599000,5096,4,27,2000
2283,5.0,120.9,1950000,3929,885,11,2020
2284,5.0,120.9,1880000,3929,885,11,2017
2294,5.0,99.5,2450000,5182,18,28,2020
2295,5.0,99.5,1800000,5182,18,28,2010
2296,5.0,99.5,1072000,5182,18,28,2003
2297,5.0,99.5,872000,5182,18,28,2000
2304,5.0,123.56,2890000,5182,26,49,2020
2305,5.0,123.56,1625000,5182,26,49,2007
2314,5.5,125.7,2500000,3946,411,3,2020
2315,5.5,125.7,1962000,3946,411,3,2013
2319,5.0,155.9,3000000,5038,19,21,2020
2320,5.0,155.9,1255000,5038,19,21,2004
2321,5.0,155.9,1174000,5038,19,21,1998
2322,6.0,204.3,4600000,5095,2,1,2020
2323,6.0,204.3,1468000,5095,2,1,2000
2325,5.0,121.86,2250000,3930,412,39,2020
2326,5.0,121.86,1616000,3930,412,39,2016
2329,5.0,132.97,2450000,2717,3,24,2020
2330,5.0,132.97,1526000,2717,3,24,2010
2331,5.0,132.97,745000,2717,3,24,2000
2332,5.0,122.0,3300000,3946,412,79,2020
2333,5.0,122.0,2435000,3946,412,79,2016
2344,5.0,109.9,2100000,5182,21,51,2020
2345,5.0,109.9,1600000,5182,21,51,2010
2348,5.0,144.92,2750000,7374,108,16,2020
2349,5.0,144.92,1933000,7374,108,16,2014
2353,5.0,113.0,1980000,3939,287,32,2020
2354,5.0,113.0,1360000,3939,287,32,2015
2358,6.0,154.84,2810000,6823,178,1,2020
2359,6.0,154.84,1550000,6823,178,1,2009
2360,5.0,126.9,1800000,3930,195,3,2020
2361,5.0,126.9,1630000,3930,195,3,2018
2362,5.0,96.3,2180000,3929,1088,8,2020
2363,5.0,96.3,1700000,3929,1088,8,2013
2364,5.0,96.3,1700000,3929,1088,8,2012
2377,5.0,127.75,2235000,6287,155,23,2020
2378,5.0,127.75,1570000,6287,155,23,2012
2379,5.0,127.75,1525000,6287,155,23,2010
2381,5.0,100.0,2650000,7373,74,10,2020
2382,5.0,100.0,1730000,7373,74,10,2011
2383,5.0,100.0,1566400,7373,74,10,2011
2385,5.0,117.1,2400000,5115,28,67,2020
2386,5.0,117.1,817000,5115,28,67,1998
2398,5.0,120.36,3160000,5116,30,16,2020
2399,5.0,120.36,1630000,5116,30,16,2009
2402,5.0,111.75,2125000,3930,607,7,2020
2403,5.0,111.75,895000,3930,607,7,2001
2404,5.0,109.0,2750000,5096,5,119,2020
2405,5.0,109.0,1370000,5096,5,119,2006
2410,5.0,125.05,2700000,3937,5,5,2020
2411,5.0,125.05,2350000,3937,5,5,2016
2412,5.0,123.93,2830000,4247,581,14,2020
2413,5.0,123.93,2801000,4247,581,14,2002
2415,5.0,98.0,1930000,5389,6,13,2020
2416,5.0,98.0,1360000,5389,6,13,2011
2417,5.0,98.0,930000,5389,6,13,2008
2421,5.0,169.48,3400000,7373,57,1,2020
2422,5.0,169.48,2625000,7373,57,1,2014
2437,5.0,104.09,2200000,3923,387,29,2020
2438,5.0,104.09,1950000,3923,387,29,2015
2445,6.0,140.15,2700000,3930,636,10,2020
2446,6.0,140.15,1440000,3930,636,10,2009
2447,5.0,168.9,3600000,5119,72,3,2020
2448,5.0,168.9,2150000,5119,72,3,2012
2460,5.0,119.8,2080000,6287,222,36,2020
2461,5.0,119.8,796000,6287,222,36,1998
2462,5.5,232.0,3750000,5389,87,2,2020
2463,5.5,232.0,3150000,5389,87,2,2015
2481,7.0,224.0,4350000,5385,103,2,2020
2482,7.0,224.0,2950000,5385,103,2,2014
2483,7.0,224.0,1719000,5385,103,2,1999
2484,5.0,115.5,2095000,3939,523,9,2020
2485,5.0,115.5,870000,3939,523,9,2000
2491,5.0,112.93,2070000,5115,32,53,2020
2492,5.0,112.93,1820000,5115,32,53,2016
2493,5.0,112.93,1485000,5115,32,53,2011
2496,6.0,183.08,3260000,6288,75,7,2020
2497,6.0,183.08,2200000,6288,75,7,2012
2498,6.0,183.08,1320000,6288,75,7,2007
2499,5.0,134.0,2650000,5389,91,21,2020
2500,5.0,134.0,1973000,5389,91,21,2012
2501,5.0,134.0,2038400,5389,91,21,2011
2508,5.0,137.1,2630000,3945,835,41,2020
2509,5.0,137.1,1850000,3945,835,41,2011
2515,5.0,118.5,2200000,5039,40,13,2020
2516,5.0,118.5,1065000,5039,40,13,2001
2520,5.0,109.69,1880000,3935,133,3,2020
2521,5.0,109.69,914000,3935,133,3,2005
2526,5.0,126.0,2375000,7373,75,1,2019
2527,5.0,126.0,1807000,7373,75,1,2013
2528,5.0,126.0,2230000,7373,75,1,2010
2546,5.0,133.27,2490000,3945,832,5,2019
2547,5.0,133.27,1650000,3945,832,5,2010
2548,5.0,133.27,1021000,3945,832,5,2004
2552,5.0,108.43,2150000,5114,38,49,2019
2553,5.0,108.43,1610000,5114,38,49,2016
2554,5.0,108.43,1200000,5114,38,49,2008
2563,5.0,111.28,1820000,3933,233,15,2019
2564,5.0,111.28,1415000,3933,233,15,2015
2568,5.0,134.0,3550000,5389,91,64,2019
2569,5.0,134.0,1960000,5389,91,64,2012
2570,5.0,134.0,2365000,5389,91,64,2011
2571,5.0,101.1,2410000,5182,21,55,2019
2572,5.0,101.1,1750000,5182,21,55,2014
2581,5.0,128.0,2760000,5384,50,1,2019
2582,5.0,128.0,1970000,5384,50,1,2012
2583,5.0,128.0,980000,5384,50,1,1999
2587,5.0,112.72,2370000,6823,177,61,2019
2588,5.0,112.72,2050000,6823,177,61,2014
2589,5.0,112.72,975000,6823,177,61,2008
2595,6.0,221.54,4750000,7374,44,1,2019
2596,6.0,221.54,3320000,7374,44,1,2012
2598,5.0,108.65,2392000,5114,41,73,2019
2599,5.0,108.65,1600000,5114,41,73,2010
2600,5.0,108.65,1065000,5114,41,73,2004
2601,5.0,108.65,771000,5114,41,73,1998
2602,5.0,108.65,734000,5114,41,73,1998
2603,5.0,102.7,2380000,5182,21,29,2019
2604,5.0,102.7,1675000,5182,21,29,2014
2606,5.0,120.0,2800000,7373,75,22,2019
2607,5.0,120.0,2254000,7373,75,22,2014
2608,5.0,120.0,1830000,7373,75,22,2011
2614,5.0,146.82,3070000,5389,29,5,2019
2615,5.0,146.82,1181000,5389,29,5,2002
2618,6.0,284.4,4800000,5099,53,2,2019
2619,6.0,284.4,3240000,5099,53,2,2010
2620,6.0,284.4,2277000,5099,53,2,2004
2623,5.0,114.96,1800000,2717,3,5,2019
2624,5.0,114.96,1425000,2717,3,5,2012
2625,5.0,114.96,523000,2717,3,5,2000
2626,5.0,153.51,4015000,3927,364,44,2019
2627,5.0,153.51,2430000,3927,364,44,2007
2628,5.0,126.0,1782000,7282,90,1,2019
2629,5.0,126.0,1700000,7282,90,1,2018
2632,5.0,120.0,2460000,3946,330,40,2019
2633,5.0,120.0,1342000,3946,330,40,2008
2645,5.0,126.2,1930000,3939,148,8,2019
2646,5.0,126.2,988000,3939,148,8,2002
2651,5.0,126.59,2675000,7373,57,25,2019
2652,5.0,126.59,1499000,7373,57,25,2009
2657,5.0,133.11,2630000,5036,157,34,2019
2658,5.0,133.11,1860000,5036,157,34,2014
2670,6.0,224.9,3950000,5435,133,2,2019
2671,6.0,224.9,1872000,5435,133,2,2003
2672,5.0,126.9,2200000,6287,218,59,2019
2673,5.0,126.9,1480000,6287,218,59,2010
2674,5.0,126.9,976000,6287,218,59,2005
2691,6.0,155.1,3150000,5114,36,89,2019
2692,6.0,155.1,1259000,5114,36,89,2001
2693,5.0,166.75,3500000,5117,46,2,2019
2694,5.0,166.75,2800000,5117,46,2,2011
2698,5.0,119.0,2580000,3946,330,44,2019
2699,5.0,119.0,2210000,3946,330,44,2016
2701,5.0,119.0,2625000,5182,18,21,2019
2702,5.0,119.0,1019000,5182,18,21,2005
1,4.0,128.03,2100000,3929,116,7,2022
2,4.0,128.03,794000,3929,116,7,2002
3,4.0,86.06,1920000,3932,245,10,2022
4,4.0,86.06,1250000,3932,245,10,2015
5,4.0,86.06,616000,3932,245,10,1998
7,4.0,92.0,2150000,7282,67,21,2022
8,4.0,92.0,900000,7282,67,21,2012
9,4.0,106.0,3465000,5096,7,96,2022
10,4.0,106.0,2570000,5096,7,96,2018
11,4.0,106.0,1781000,5096,7,96,1999
12,4.0,81.3,2050000,6286,272,125,2022
13,4.0,81.3,1760000,6286,272,125,2020
14,4.0,81.3,1280000,6286,272,125,2014
15,4.0,81.3,1080000,6286,272,125,2010
16,4.0,81.3,645000,6286,272,125,2001
17,4.0,72.65,2225000,3928,731,11,2022
18,4.0,72.65,1625000,3928,731,11,2015
19,4.0,72.65,765000,3928,731,11,2001
21,4.0,82.5,1725000,3929,418,2,2022
22,4.0,82.5,700000,3929,418,2,2008
23,4.0,92.0,2680000,5183,79,47,2022
24,4.0,92.0,724000,5183,79,47,1998
25,4.0,66.0,2050000,3937,52,1,2022
26,4.0,66.0,701000,3937,52,1,2006
27,4.0,66.0,505000,3937,52,1,1999
28,4.0,83.3,2440000,3929,937,38,2022
29,4.0,83.3,1850000,3929,937,38,2017
30,4.0,91.76,3000000,5387,39,9,2022
31,4.0,91.76,1870000,5387,39,9,2010
32,4.0,91.76,1347000,5387,39,9,2002
33,4.0,91.76,908000,5387,39,9,1998
34,4.0,115.56,2830000,3926,476,10,2022
35,4.0,115.56,1079000,3926,476,10,2007
36,4.0,77.45,1740000,3930,432,9,2022
37,4.0,77.45,1525000,3930,432,9,2017
44,4.0,82.15,2400000,3939,432,10,2022
45,4.0,82.15,1080000,3939,432,10,2010
46,4.0,82.15,673000,3939,432,10,2000
47,4.0,93.0,2670000,5114,36,127,2022
48,4.0,93.0,1775000,5114,36,127,2015
49,4.0,93.0,919000,5114,36,127,2000
50,4.0,76.36,1850000,3926,600,9,2022
54,4.0,91.95,3350000,2717,36,70,2022
55,4.0,91.95,2050000,2717,36,70,2015
61,4.0,110.4,2610000,5036,117,56,2022
62,4.0,110.4,1290000,5036,117,56,2010
66,4.0,97.0,2780000,5096,2,46,2022
67,4.0,97.0,1709000,5096,2,46,2002
69,4.0,98.4,2038000,3929,820,16,2022
70,4.0,98.4,1380000,3929,820,16,2016
72,4.0,76.7,1900000,5036,54,22,2022
73,4.0,76.7,1350000,5036,54,22,2018
76,4.0,116.31,2100000,3932,128,10,2022
77,4.0,116.31,775000,3932,128,10,1999
78,4.0,84.06,1925000,3928,259,4,2022
79,4.0,84.06,962000,3928,259,4,2010
80,4.0,100.6,1960000,2717,24,14,2022
