Unnamed: 0,כתובת,סוג נכס,חדרים,קומה,"מ""ר",סכום,גוש,חלקה,נכס,יום,חודש,שנה
800,הגלעד 5,דירת גג,2.0,2,47.35,2400000,3926,319,3,06,06,2016
801,הגלעד 5,דירת גג,2.0,2,47.35,654000,3926,319,3,11,06,2007
802,הגלעד 5,דירת גג,2.0,2,47.35,570000,3926,319,3,04,05,2005
805,התקוה 3,דירה בבית קומות,2.0,1,65.52,1435000,3945,186,3,29,05,2016
806,התקוה 3,דירה בבית קומות,2.0,1,65.52,516000,3945,186,3,30,10,2006
807,גורדון 6,דירה בבית קומות,2.0,2,46.16,1140000,3945,502,8,25,05,2016
808,גורדון 6,דירה בבית קומות,2.0,2,46.16,486000,3945,502,8,04,07,2005
810,הירשפלד 4,דירה בבית קומות,2.0,3,50.0,1080000,3926,969,15,01,05,2016
811,הירשפלד 4,דירה בבית קומות,2.0,3,50.0,700000,3926,969,15,08,03,2010
812,הירשפלד 4,דירה בבית קומות,2.0,3,50.0,426000,3926,969,15,02,02,2004
813,הירשפלד 4,דירה בבית קומות,2.0,3,50.0,423000,3926,969,15,15,04,1999
814,שליט 6,דירה בבית קומות,2.0,1,53.95,1285000,3934,142,2,19,04,2016
815,שליט 6,דירה בבית קומות,2.0,1,53.95,780000,3934,142,2,24,09,2008
816,שליט 6,דירה בבית קומות,2.0,1,53.95,640000,3934,142,2,26,05,2008
817,הרצל 93,דירה בבית קומות,2.0,5,36.6,1080000,3925,674,44,17,04,2016
818,הרצל 93,דירה בבית קומות,2.0,5,36.6,778000,3925,674,44,14,07,2010
820,הרצל 93,דירה בבית קומות,2.0,9,40.8,1200000,3925,674,97,31,03,2016
821,הרצל 93,דירה בבית קומות,2.0,9,40.8,637000,3925,674,97,04,03,2002
822,רוקח 7,דירה בבית קומות,2.0,3,44.1,1120000,3936,222,22,30,03,2016
823,רוקח 7,דירה בבית קומות,2.0,3,44.1,1100000,3936,222,22,08,11,2015
824,רוקח 7,דירה בבית קומות,2.0,3,44.1,800000,3936,222,22,31,12,2013
825,רוקח 7,דירה בבית קומות,2.0,3,44.1,412000,3936,222,22,22,03,1999
826,תדהר דוד 4,דירה בבית קומות,2.0,4,35.2,795000,7281,26,38,28,03,2016
827,תדהר דוד 4,דירה בבית קומות,2.0,4,35.2,380000,7281,26,38,15,07,2009
828,תדהר דוד 4,דירה בבית קומות,2.0,4,35.2,355000,7281,26,38,29,05,2002
829,אוסישקין 3,דירה בבית קומות,2.0,3,53.11,1170000,3928,355,9,27,03,2016
830,אוסישקין 3,דירה בבית קומות,2.0,3,53.11,593000,3928,355,9,20,08,2007
831,אוסישקין 3,דירה בבית קומות,2.0,3,53.11,437000,3928,355,9,12,01,2007
835,היקב 8,דירה בבית קומות,2.0,3,43.56,1290000,5039,26,23,15,03,2016
836,היקב 8,דירה בבית קומות,2.0,3,43.56,570000,5039,26,23,02,07,2003
841,אריאב חיים 4,דירה בבית קומות,2.0,2,36.2,840000,7281,13,7,07,03,2016
842,אריאב חיים 4,דירה בבית קומות,2.0,2,36.2,540000,7281,13,7,15,06,2014
843,אריאב חיים 17,דירה בבית קומות,2.0,1,35.2,790000,7281,149,1,01,03,2016
844,אריאב חיים 17,דירה בבית קומות,2.0,1,35.2,277000,7281,149,1,22,11,2007
845,חזון איש 10,דירה בבית קומות,2.0,3,54.0,981000,3929,712,10,28,02,2016
846,חזון איש 10,דירה בבית קומות,2.0,3,54.0,475000,3929,712,10,11,02,2000
848,הירמוך 12,דירה בבית קומות,2.0,2,44.2,1080000,3923,279,42,11,02,2016
849,הירמוך 12,דירה בבית קומות,2.0,2,44.2,397000,3923,279,42,14,03,2004
850,הירמוך 12,דירה בבית קומות,2.0,2,44.2,379000,3923,279,42,20,01,2002
856,דרור 47,דירה בבית קומות,2.0,3,49.5,833000,3929,6,11,21,01,2016
857,דרור 47,דירה בבית קומות,2.0,3,49.5,637000,3929,6,11,19,06,2009
858,דרור 47,דירה בבית קומות,2.0,3,49.5,437000,3929,6,11,27,12,2007
862,מורדי הגטאות 47,דירה בבית קומות,2.0,3,40.3,775000,4242,469,37,14,01,2016
863,מורדי הגטאות 47,דירה בבית קומות,2.0,3,40.3,355000,4242,469,37,01,05,2008
864,מורדי הגטאות 47,דירה בבית קומות,2.0,3,40.3,303000,4242,469,37,06,03,2007
865,כהן יעקב 38,דירה בבית קומות,2.0,2,38.3,930000,7282,39,13,07,01,2016
866,כהן יעקב 38,דירה בבית קומות,2.0,2,38.3,600000,7282,39,13,10,10,2012
867,מוהליבר 21,דירה בבית קומות,2.0,1,45.1,936000,3929,606,16,30,12,2015
868,מוהליבר 21,דירה בבית קומות,2.0,1,45.1,478000,3929,606,16,14,12,1998
870,אריאב חיים 2,דירה בבית קומות,2.0,1,22.9,750000,7281,14,2,23,12,2015
871,אריאב חיים 2,דירה בבית קומות,2.0,1,22.9,336000,7281,14,2,25,07,1999
873,"תרמ""ב 30",דירה בבית קומות,2.0,3,43.3,1000000,3928,273,17,18,12,2015
874,"תרמ""ב 30",דירה בבית קומות,2.0,3,43.3,945000,3928,273,17,03,12,2014
875,"תרמ""ב 30",דירה בבית קומות,2.0,3,43.3,715000,3928,273,17,24,09,2009
876,"תרמ""ב 30",דירה בבית קומות,2.0,3,43.3,424000,3928,273,17,01,05,2001
877,האחים אוסטשינסקי 19,דירה בבית קומות,2.0,0,33.8,900000,3925,229,1,17,12,2015
878,האחים אוסטשינסקי 19,דירה בבית קומות,2.0,0,33.8,450000,3925,229,1,30,07,2008
880,שניאור זלמן 38,דירה בבית קומות,2.0,1,26.7,1020000,7281,40,1,04,12,2015
881,שניאור זלמן 38,דירה בבית קומות,2.0,1,26.7,560000,7281,40,1,25,05,2014
882,שניאור זלמן 38,דירה בבית קומות,2.0,1,26.7,153000,7281,40,1,22,03,2011
884,הלל נפתלי 14,דירה בבית קומות,2.0,3,44.76,1155000,3934,161,7,03,12,2015
885,הלל נפתלי 14,דירה בבית קומות,2.0,3,44.76,476000,3934,161,7,19,03,2002
891,ירושלים 7,דירה בבית קומות,2.0,3,60.28,1045000,3932,207,12,09,11,2015
892,ירושלים 7,דירה בבית קומות,2.0,3,60.28,489000,3932,207,12,09,08,1999
897,התוף 7,דירה בבית קומות,2.0,4,44.0,1370000,5183,42,30,29,10,2015
898,התוף 7,דירה בבית קומות,2.0,4,44.0,655000,5183,42,30,07,02,2006
899,הרב נריה 9,דירה בבית קומות,2.0,3,41.36,580000,5116,28,113,11,10,2015
900,הרב נריה 9,דירה בבית קומות,2.0,3,41.36,1130000,5116,28,113,23,07,2014
902,פינס 9,דירה בבית קומות,2.0,0,47.68,1260000,3928,470,3,21,09,2015
903,פינס 9,דירה בבית קומות,2.0,0,47.68,1180000,3928,470,3,29,01,2014
905,מיכה יוסף 7,דירה בבית קומות,2.0,0,56.93,920000,3945,600,4,09,09,2015
906,מיכה יוסף 7,דירה בבית קומות,2.0,0,56.93,600000,3945,600,4,14,01,2008
908,השדה 6,דירה בבית קומות,2.0,4,46.0,1053000,3926,146,21,25,08,2015
909,השדה 6,דירה בבית קומות,2.0,4,46.0,790000,3926,146,21,25,02,2011
910,השדה 6,דירה בבית קומות,2.0,4,46.0,518000,3926,146,21,03,01,2002
911,היקב 8,דירה בבית קומות,2.0,2,43.56,1120000,5039,26,19,23,08,2015
912,היקב 8,דירה בבית קומות,2.0,2,43.56,1000000,5039,26,19,16,12,2013
913,היקב 8,דירה בבית קומות,2.0,2,43.56,930000,5039,26,19,20,07,2010
914,היקב 8,דירה בבית קומות,2.0,2,43.56,543000,5039,26,19,31,12,1998
915,יהודה לייב 7,דירה בבית קומות,2.0,0,44.16,924000,3933,199,2,23,08,2015
916,יהודה לייב 7,דירה בבית קומות,2.0,0,44.16,840000,3933,199,2,23,05,2012
918,הלל נפתלי 14,דירה בבית קומות,2.0,3,56.22,1037000,3934,161,9,06,08,2015
919,הלל נפתלי 14,דירה בבית קומות,2.0,3,56.22,842000,3934,161,9,25,10,2010
920,סנש חנה 3,דירה בבית קומות,2.0,1,35.2,820000,7281,55,8,05,08,2015
921,סנש חנה 3,דירה בבית קומות,2.0,1,35.2,304000,7281,55,8,25,11,2001
927,הרב זינגר 4,דירה בבית קומות,2.0,2,47.8,1010000,3935,125,18,23,06,2015
928,הרב זינגר 4,דירה בבית קומות,2.0,2,47.8,394000,3935,125,18,04,02,1998
929,נורדאו 10,דירה בבית קומות,2.0,4,55.31,975000,3935,101,14,23,06,2015
930,נורדאו 10,דירה בבית קומות,2.0,4,55.31,790000,3935,101,14,11,03,2012
931,נורדאו 10,דירה בבית קומות,2.0,4,55.31,438000,3935,101,14,26,04,1998
932,האחים סולימן 10,דירה בבית קומות,2.0,4,46.3,850000,3930,332,39,23,06,2015
933,האחים סולימן 10,דירה בבית קומות,2.0,4,46.3,400000,3930,332,39,15,07,2009
934,האחים סולימן 10,דירה בבית קומות,2.0,4,46.3,435000,3930,332,39,29,01,2002
935,התומר 1,דירה בבית קומות,2.0,1,54.55,990000,3926,55,3,23,06,2015
936,התומר 1,דירה בבית קומות,2.0,1,54.55,650000,3926,55,3,05,05,2010
943,הרב נריה 9,דירה בבית קומות,2.0,5,41.36,1249000,5116,28,132,08,06,2015
944,הרב נריה 9,דירה בבית קומות,2.0,5,41.36,642000,5116,28,132,26,08,2007
945,נורדאו 10,דירה בבית קומות,2.0,2,44.25,930000,3935,101,7,02,06,2015
946,נורדאו 10,דירה בבית קומות,2.0,2,44.25,735000,3935,101,7,01,03,2010
947,נורדאו 10,דירה בבית קומות,2.0,2,44.25,620000,3935,101,7,30,08,2009
948,אריאב חיים 2,דירה בבית קומות,2.0,3,36.2,790000,7281,14,11,02,06,2015
949,אריאב חיים 2,דירה בבית קומות,2.0,3,36.2,640000,7281,14,11,09,11,2012
950,אריאב חיים 2,דירה בבית קומות,2.0,3,36.2,550000,7281,14,11,16,03,2011
951,רוטשילד 58,דירה בבית קומות,2.0,0,37.94,1115000,3934,98,7,27,05,2015
952,רוטשילד 58,דירה בבית קומות,2.0,0,37.94,1000000,3934,98,7,02,01,2015
953,רוטשילד 58,דירה בבית קומות,2.0,0,37.94,830000,3934,98,7,30,01,2001
954,מונטיפיורי 8,דירה בבית קומות,2.0,3,46.35,1100000,3928,350,10,22,05,2015
955,מונטיפיורי 8,דירה בבית קומות,2.0,3,46.35,875000,3928,350,10,30,03,2013
956,מונטיפיורי 8,דירה בבית קומות,2.0,3,46.35,715000,3928,350,10,29,03,2012
957,מונטיפיורי 8,דירה בבית קומות,2.0,3,46.35,512000,3928,350,10,09,08,2007
958,מונטיפיורי 8,דירה בבית קומות,2.0,3,46.35,463000,3928,350,10,19,08,2002
959,אחד העם 9,דירה בבית קומות,2.0,2,69.57,1145000,3932,202,10,20,05,2015
960,אחד העם 9,דירה בבית קומות,2.0,2,69.57,820000,3932,202,10,22,04,2010
962,ז'בוטינסקי 3,דירה בבית קומות,2.0,4,45.1,915000,3926,831,28,13,05,2015
963,ז'בוטינסקי 3,דירה בבית קומות,2.0,4,45.1,550000,3926,831,28,24,06,2009
965,ירושלים 5,דירה בבית קומות,2.0,0,34.94,830000,3932,206,3,07,05,2015
966,ירושלים 5,דירה בבית קומות,2.0,0,34.94,600000,3932,206,3,15,04,2010
967,ירושלים 5,דירה בבית קומות,2.0,0,34.94,400000,3932,206,3,27,05,2009
968,עין הקורא 34,דירה בבית קומות,2.0,1,48.95,800000,3928,301,9,06,05,2015
969,עין הקורא 34,דירה בבית קומות,2.0,1,48.95,447000,3928,301,9,18,10,2004
970,האחים סמילצ'נסקי 28,דירה בבית קומות,2.0,3,53.5,950000,3926,562,10,01,05,2015
971,האחים סמילצ'נסקי 28,דירה בבית קומות,2.0,3,53.5,800000,3926,562,10,13,09,2012
972,האחים סמילצ'נסקי 28,דירה בבית קומות,2.0,3,53.5,700000,3926,562,10,26,10,2010
973,האחים סמילצ'נסקי 28,דירה בבית קומות,2.0,3,53.5,690000,3926,562,10,08,09,2009
974,האחים סמילצ'נסקי 28,דירה בבית קומות,2.0,3,53.5,429000,3926,562,10,26,07,2000
976,טשרניחובסקי 7,דירה בבית קומות,2.0,1,60.2,1205000,3945,215,2,26,04,2015
977,טשרניחובסקי 7,דירה בבית קומות,2.0,1,60.2,529000,3945,215,2,16,05,2003
978,טשרניחובסקי 7,דירה בבית קומות,2.0,1,60.2,443000,3945,215,2,09,03,1999
983,ש בן ציון 2,דירה בבית קומות,2.0,1,46.0,1000000,3945,563,4,01,04,2015
984,ש בן ציון 2,דירה בבית קומות,2.0,1,46.0,705000,3945,563,4,28,04,2005
985,ש בן ציון 2,דירה בבית קומות,2.0,1,46.0,634000,3945,563,4,14,06,2004
986,התוף 7,דירה בבית קומות,2.0,1,44.0,1260000,5183,42,160,31,03,2015
987,התוף 7,דירה בבית קומות,2.0,1,44.0,543000,5183,42,160,10,04,2007
992,ירושלים 60,דירה בבית קומות,2.0,4,47.0,740000,3930,340,23,12,03,2015
993,ירושלים 60,דירה בבית קומות,2.0,4,47.0,680000,3930,340,23,30,07,2014
995,תדהר דוד 25,דירה בבית קומות,2.0,2,36.0,755000,7281,27,14,02,03,2015
996,תדהר דוד 25,דירה בבית קומות,2.0,2,36.0,260000,7281,27,14,12,12,2007
997,עין הקורא 3,דירה בבית קומות,2.0,1,47.5,1100000,3933,98,3,01,03,2015
998,עין הקורא 3,דירה בבית קומות,2.0,1,47.5,453000,3933,98,3,19,09,1999
1005,אוסישקין 26,דירה בבית קומות,2.0,3,48.27,1000000,3928,80,13,14,01,2015
1006,אוסישקין 26,דירה בבית קומות,2.0,3,48.27,425000,3928,80,13,08,08,2003
1007,אוסישקין 26,דירה בבית קומות,2.0,3,48.27,403000,3928,80,13,11,02,2002
1008,סנש חנה 3,דירה בבית קומות,2.0,1,35.2,930000,7281,55,10,11,01,2015
1009,סנש חנה 3,דירה בבית קומות,2.0,1,35.2,489000,7281,55,10,14,04,2008
1010,סנש חנה 3,דירה בבית קומות,2.0,1,35.2,470000,7281,55,10,20,05,2002
1013,הרצל 93,דירה בבית קומות,2.0,3,33.89,890000,3925,674,19,01,01,2015
1014,הרצל 93,דירה בבית קומות,2.0,3,33.89,506000,3925,674,19,30,08,2001
1022,התוף 7,דירה בבית קומות,2.0,4,44.0,1205000,5183,42,182,09,12,2014
1023,התוף 7,דירה בבית קומות,2.0,4,44.0,1045000,5183,42,182,06,03,2011
1025,שניאור זלמן 44,דירה בבית קומות,2.0,2,40.0,720000,7281,37,6,30,11,2014
1026,שניאור זלמן 44,דירה בבית קומות,2.0,2,40.0,535000,7281,37,6,22,11,2012
1027,שניאור זלמן 44,דירה בבית קומות,2.0,2,40.0,283000,7281,37,6,20,01,2005
1029,תל חי 19,דירה בבית קומות,2.0,4,50.5,1095000,3928,611,16,11,11,2014
1030,תל חי 19,דירה בבית קומות,2.0,4,50.5,379000,3928,611,16,10,12,2004
1033,אש שלום 12,דירה בבית קומות,2.0,2,34.8,745000,7282,56,5,05,10,2014
1034,אש שלום 12,דירה בבית קומות,2.0,2,34.8,310000,7282,56,5,09,03,2009
1035,אש שלום 12,דירה בבית קומות,2.0,2,34.8,300000,7282,56,5,09,10,2007
1036,אש שלום 12,דירה בבית קומות,2.0,2,34.8,275000,7282,56,5,11,07,2007
1040,יהודה לייב 42,דירה בבית קומות,2.0,4,50.97,760000,3929,180,16,03,09,2014
1041,יהודה לייב 42,דירה בבית קומות,2.0,4,50.97,314000,3929,180,16,04,05,2005
1043,המרגנית 4,דירה בבית קומות,2.0,2,44.0,880000,5036,57,16,25,08,2014
1044,המרגנית 4,דירה בבית קומות,2.0,2,44.0,467000,5036,57,16,01,03,2007
1045,טשרניחובסקי 6,דירה בבית קומות,2.0,1,46.0,1250000,3945,571,4,10,08,2014
1046,טשרניחובסקי 6,דירה בבית קומות,2.0,1,46.0,1220000,3945,571,4,11,04,2013
1047,טשרניחובסקי 6,דירה בבית קומות,2.0,1,46.0,920000,3945,571,4,18,08,2010
1048,עין הקורא 32,דירה בבית קומות,2.0,3,53.15,700000,3928,300,12,21,07,2014
1049,עין הקורא 32,דירה בבית קומות,2.0,3,53.15,350000,3928,300,12,03,02,2009
1050,הרב נריה 9,דירה בבית קומות,2.0,6,41.36,1050000,5116,28,93,17,07,2014
1051,הרב נריה 9,דירה בבית קומות,2.0,6,41.36,780000,5116,28,93,30,03,2009
1052,עטרות 9,דירה בבית קומות,2.0,2,42.0,970000,3930,463,4,15,07,2014
1053,עטרות 9,דירה בבית קומות,2.0,2,42.0,360000,3930,463,4,24,03,2004
1056,הרב נורוק 5,דירה בבית קומות,2.0,2,36.0,735000,7282,13,14,25,06,2014
1057,הרב נורוק 5,דירה בבית קומות,2.0,2,36.0,540000,7282,13,14,24,10,2010
1059,סנש חנה 3,דירה בבית קומות,2.0,3,35.2,590000,7281,55,30,16,06,2014
1060,סנש חנה 3,דירה בבית קומות,2.0,3,35.2,600000,7281,55,30,12,06,2013
1061,סנש חנה 3,דירה בבית קומות,2.0,3,35.2,520000,7281,55,30,18,08,2010
1062,סנש חנה 3,דירה בבית קומות,2.0,3,35.2,264000,7281,55,30,25,02,2001
1066,"עגנון ש""י 3",דירה בבית קומות,2.0,3,36.0,710000,7282,2,18,01,06,2014
1067,"עגנון ש""י 3",דירה בבית קומות,2.0,3,36.0,540000,7282,2,18,01,08,2013
1070,שמשון 4,דירה בבית קומות,2.0,0,46.66,800000,3934,49,3,19,05,2014
1071,שמשון 4,דירה בבית קומות,2.0,0,46.66,464000,3934,49,3,13,02,2002
1072,שמשון 4,דירה בבית קומות,2.0,0,46.66,472000,3934,49,3,15,01,2001
1074,הרב מינץ 4,דירה בבית קומות,2.0,1,36.2,885000,7281,18,1,08,04,2014
1075,הרב מינץ 4,דירה בבית קומות,2.0,1,36.2,527000,7281,18,1,14,12,2003
1076,הרב מינץ 4,דירה בבית קומות,2.0,1,36.2,307000,7281,18,1,15,09,1998
1077,תל חי 15,דירה בבית קומות,2.0,3,47.0,1200000,3928,609,12,31,03,2014
1078,תל חי 15,דירה בבית קומות,2.0,3,47.0,940000,3928,609,12,13,08,2010
1080,אריאב חיים 17,דירה בבית קומות,2.0,4,35.2,745000,7281,149,38,14,03,2014
1081,אריאב חיים 17,דירה בבית קומות,2.0,4,35.2,358000,7281,149,38,15,08,2007
1082,ביאליק 13,דירה בבית קומות,2.0,12,69.0,1359000,3928,882,99,13,03,2014
1083,ביאליק 13,דירה בבית קומות,2.0,12,69.0,1170000,3928,882,99,30,12,2010
1086,עולי הגרדום 17,דירה בבית קומות,2.0,2,50.78,890000,3926,472,8,03,03,2014
1087,עולי הגרדום 17,דירה בבית קומות,2.0,2,50.78,378000,3926,472,8,30,11,2003
1089,ביאליק 13,דירה בבית קומות,2.0,13,69.0,1405000,3928,882,106,02,03,2014
1090,ביאליק 13,דירה בבית קומות,2.0,13,69.0,1090000,3928,882,106,01,03,2010
1091,ירושלים 52,דירה בבית קומות,2.0,2,46.3,850000,3930,346,23,25,02,2014
1092,ירושלים 52,דירה בבית קומות,2.0,2,46.3,481000,3930,346,23,14,12,1999
1096,ברון דבורה 4,דירה בבית קומות,2.0,4,56.72,890000,3945,611,16,26,01,2014
1097,ברון דבורה 4,דירה בבית קומות,2.0,4,56.72,383000,3945,611,16,07,06,1998
1099,הירשפלד 4,דירה בבית קומות,2.0,3,50.0,877000,3926,969,27,20,01,2014
1100,הירשפלד 4,דירה בבית קומות,2.0,3,50.0,690000,3926,969,27,18,02,2010
1101,הירשפלד 4,דירה בבית קומות,2.0,3,50.0,419000,3926,969,27,26,01,2005
